dlBytes,dlMcs,dlBler,ulBytes,ulMcs,ulBler,ri,phr,pcmax,rsrq,sinr,rsrp,rssi,cqi,pucchSnr,puschSnr,ueId,predicted_anomaly,anomaly_score,authentication_status
354.0,9.0,0.1,39.0,0.0,0.1,1.0,8.0,24.0,-14.0,-0.5,-122.0,101.7,15.0,37.0,40.5,,-1,-0.08088276432946961,rejected
2309.0,6.0,0.1719,557.0,0.0,0.088742,2.0,28.0,24.0,-16.5,-4.5,-125.0,81.9,5.0,34.0,21.0,,-1,-0.05864137825127136,rejected
4608.0,5.0,0.393115,1754.0,0.0,0.164484,2.0,32.0,25.0,-14.0,-1.0,-121.0,94.4,4.0,16.0,60.0,0.0,-1,-0.04120944635182988,rejected
4877.0,5.0,0.453804,1790.0,0.0,0.55412,1.0,42.0,25.0,-14.0,-1.0,-121.0,94.4,7.0,19.0,60.0,0.0,-1,-0.04404777138848048,rejected
9017.0,5.0,0.424899,3862.0,0.0,0.437588,1.0,42.0,25.0,-17.0,-5.0,-126.0,73.4,8.0,14.0,9.5,,-1,-0.027563316885280575,rejected
9283.0,5.0,0.444168,4242.0,0.0,0.441488,1.0,44.0,25.0,-16.5,-4.5,-125.0,78.9,7.0,17.0,15.5,,-1,-0.02882672196752012,rejected
9549.0,5.0,0.449776,4622.0,0.0,0.240509,1.0,26.0,24.0,-16.5,-4.5,-125.0,85.9,7.0,15.0,9.5,,-1,-0.05408302183550151,rejected
9815.0,5.0,0.554319,5006.0,0.0,0.114436,1.0,28.0,24.0,-16.5,-4.5,-125.0,83.6,7.0,16.0,18.5,2.0,-1,-0.04517072327698912,rejected
10081.0,5.0,0.638998,5354.0,0.0,0.070907,1.0,26.0,24.0,-17.5,-5.5,-126.0,85.6,8.0,14.0,20.5,2.0,-1,-0.06765793820602384,rejected
10347.0,5.0,0.707589,5694.0,0.0,0.259865,1.0,38.0,25.0,-18.0,-5.5,-127.0,78.5,8.0,17.0,14.0,2.0,-1,-0.03512179213010602,rejected
11135.0,5.0,0.548941,6798.0,0.0,0.076151,1.0,27.0,25.0,-14.0,0.0,-121.0,81.0,8.0,17.0,18.0,2.0,-1,-0.0292124950138265,rejected
11793.0,5.0,0.550161,7446.0,0.0,0.261458,1.0,29.0,25.0,-15.0,-1.5,-122.0,82.0,7.0,16.0,5.5,2.0,-1,-0.025856822546681535,rejected
12059.0,5.0,0.63563,7862.0,0.0,0.120689,1.0,27.0,24.0,-15.0,-1.5,-123.0,84.5,7.0,16.0,5.5,2.0,-1,-0.03699345636633489,rejected
12325.0,5.0,0.70486,8238.0,0.0,0.068627,1.0,26.0,25.0,-15.0,-2.0,-123.0,85.4,7.0,16.0,10.0,2.0,-1,-0.03912974663160618,rejected
12591.0,5.0,0.570937,8626.0,0.0,0.023929,2.0,26.0,24.0,-16.0,-3.5,-124.0,84.2,5.0,16.0,10.5,3.0,-1,-0.030376351494899922,rejected
2720.0,9.0,0.09,2801.0,9.0,0.098218,2.0,24.0,24.0,-11.5,8.5,-112.0,89.0,8.0,30.0,54.0,3.0,-1,-0.05736484447822654,rejected
18633.0,5.0,0.529181,13466.0,0.0,0.007174,1.0,29.0,24.0,-15.5,-2.5,-123.0,81.2,7.0,15.0,21.0,,-1,-0.027537039102795147,rejected
19301.0,5.0,0.601095,14310.0,0.0,0.041372,1.0,29.0,24.0,-15.0,-2.0,-123.0,81.7,7.0,12.0,20.0,,-1,-0.03117358692562411,rejected
19567.0,5.0,0.676887,14698.0,0.0,0.016028,1.0,29.0,24.0,-15.0,-2.0,-123.0,81.6,7.0,14.0,20.5,,-1,-0.032397192581358536,rejected
33860.0,6.0,0.999969,89371.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,90.7,6.0,45.0,30.5,,-1,-0.02608172843841161,rejected
23849.0,5.0,0.324379,19230.0,2.0,0.060742,1.0,38.0,24.0,-15.0,-1.5,-123.0,77.6,7.0,15.0,42.0,,-1,-0.03803683054599205,rejected
34472.0,6.0,0.99998,93707.0,6.0,1.0,1.0,48.0,25.0,-11.5,9.0,-112.0,92.0,6.0,45.0,31.0,,-1,-0.02608172843841161,rejected
1145.0,9.0,0.13,2545.0,9.0,0.06561,1.0,20.0,25.0,-17.0,-4.5,-126.0,90.7,8.0,31.0,23.5,,-1,-0.09790405452093487,rejected
1925.0,7.0,0.2953,6037.0,9.0,0.025419,1.0,27.0,24.0,-15.0,-2.0,-123.0,74.3,7.0,19.0,17.0,,-1,-0.050841117288285664,rejected
2231.0,6.0,0.429193,9878.0,9.0,0.041668,2.0,29.0,24.0,-14.5,-1.5,-123.0,89.0,4.0,18.0,30.0,,-1,-0.04893085959867216,rejected
4481.0,5.0,0.413051,19194.0,6.0,0.540081,1.0,38.0,25.0,-15.0,-1.5,-123.0,89.0,7.0,17.0,30.0,,-1,-0.025517561470443817,rejected
4737.0,5.0,0.524572,20712.0,6.0,0.709625,1.0,38.0,24.0,-15.0,-2.0,-123.0,75.4,7.0,17.0,40.0,,-1,-0.03247128408348876,rejected
776.0,9.0,0.1,331.0,9.0,0.1,2.0,24.0,25.0,-11.5,7.5,-113.0,89.0,8.0,32.0,54.0,,-1,-0.059156272798449594,rejected
2492.0,9.0,0.081,4264.0,9.0,0.113201,2.0,26.0,25.0,-11.5,7.5,-113.0,94.4,8.0,29.0,60.0,,-1,-0.07080416227674324,rejected
6335.0,5.0,0.493151,27593.0,6.0,0.742832,1.0,40.0,24.0,-14.5,-1.5,-123.0,73.7,7.0,14.0,38.5,,-1,-0.03659681529493841,rejected
7813.0,5.0,0.26208,33334.0,6.0,0.332756,1.0,40.0,25.0,-15.0,-2.0,-123.0,89.0,7.0,17.0,30.5,,-1,-0.025114070019130907,rejected
9687.0,5.0,0.492,41049.0,6.0,0.339601,1.0,32.0,24.0,-15.0,-1.5,-123.0,89.0,7.0,17.0,29.5,,-1,-0.026979327177133694,rejected
9953.0,5.0,0.58852,43802.0,6.0,0.157154,1.0,24.0,25.0,-15.0,-2.0,-123.0,86.0,7.0,17.0,10.0,,-1,-0.03460721659813237,rejected
10893.0,5.0,0.559028,49294.0,6.0,0.021229,2.0,25.0,24.0,-15.0,-1.5,-123.0,86.0,4.0,14.0,50.5,,-1,-0.04952875665166301,rejected
11282.0,5.0,0.552813,51967.0,6.0,0.068146,1.0,25.0,25.0,-15.0,-1.5,-123.0,86.0,7.0,17.0,50.0,,-1,-0.05812423434050151,rejected
11548.0,5.0,0.637778,54135.0,6.0,0.073761,1.0,31.0,24.0,-15.0,-2.0,-123.0,80.1,7.0,17.0,44.5,,-1,-0.04276352363712288,rejected
12080.0,5.0,0.762346,57883.0,6.0,0.028494,1.0,31.0,25.0,-14.5,-1.0,-123.0,80.2,7.0,17.0,45.0,,-1,-0.04347753807913568,rejected
16169.0,5.0,0.545335,71271.0,6.0,0.326128,1.0,29.0,24.0,-14.5,-1.0,-123.0,81.9,7.0,17.0,46.0,,-1,-0.038681183566248944,rejected
16435.0,5.0,0.631721,72519.0,6.0,0.253991,1.0,30.0,24.0,-14.5,-1.0,-123.0,80.3,7.0,17.0,4.5,0.0,-1,-0.02518738943337584,rejected
18303.0,5.0,0.88443,82388.0,6.0,0.146864,1.0,29.0,25.0,-14.5,-1.0,-123.0,83.0,8.0,14.0,4.5,0.0,-1,-0.03432678203509398,rejected
19101.0,5.0,0.851275,88686.0,6.0,0.148548,1.0,28.0,24.0,-15.0,-2.0,-123.0,82.8,8.0,17.0,47.0,0.0,-1,-0.04774881384083651,rejected
1257.0,9.0,0.1,285.0,9.0,0.115,2.0,27.0,25.0,-11.5,8.5,-113.0,86.0,8.0,32.0,51.5,0.0,-1,-0.05830407460043818,rejected
20417.0,5.0,0.791579,96409.0,6.0,0.434365,2.0,32.0,25.0,-15.0,-1.5,-123.0,89.0,5.0,17.0,30.5,2.0,-1,-0.025536948120520542,rejected
20955.0,5.0,0.712421,98069.0,6.0,0.612775,1.0,38.0,24.0,-14.5,-1.0,-123.0,77.4,8.0,17.0,42.0,2.0,-1,-0.02552858945329939,rejected
23465.0,5.0,0.757771,111337.0,6.0,0.91846,1.0,42.0,24.0,-14.5,-0.5,-123.0,71.5,7.0,17.0,36.5,2.0,-1,-0.029456480152210363,rejected
23867.0,5.0,0.803795,113236.0,6.0,0.75096,1.0,29.0,24.0,-14.5,-1.5,-123.0,81.7,7.0,17.0,46.0,2.0,-1,-0.04848139735749124,rejected
24133.0,5.0,0.751074,113866.0,6.0,0.261843,1.0,32.0,24.0,-15.0,-1.5,-123.0,78.4,7.0,17.0,43.0,2.0,-1,-0.043160546405326294,rejected
24399.0,5.0,0.79837,115003.0,6.0,0.306247,1.0,30.0,24.0,-15.0,-1.5,-123.0,80.5,7.0,17.0,19.0,2.0,-1,-0.0303290965034142,rejected
25064.0,5.0,0.853011,117787.0,6.0,0.159926,1.0,38.0,25.0,-14.5,-1.0,-123.0,79.0,7.0,17.0,43.5,2.0,-1,-0.04199358225719252,rejected
25330.0,5.0,0.880939,120065.0,6.0,0.213982,1.0,25.0,24.0,-14.5,-1.0,-123.0,85.6,7.0,18.0,12.5,2.0,-1,-0.03675157315544031,rejected
25596.0,5.0,0.903561,122549.0,6.0,0.117658,1.0,22.0,24.0,-14.5,-1.0,-123.0,86.0,7.0,17.0,28.0,2.0,-1,-0.04565179664340502,rejected
25862.0,5.0,0.921884,124542.0,6.0,0.154425,1.0,28.0,24.0,-14.5,-1.0,-123.0,82.8,7.0,17.0,21.5,2.0,-1,-0.028970821620380338,rejected
26128.0,5.0,0.936726,127217.0,6.0,0.059827,1.0,26.0,24.0,-14.0,-0.5,-122.0,84.8,7.0,17.0,23.5,2.0,-1,-0.04025132504330364,rejected
27448.0,5.0,0.799863,137663.0,6.0,0.56996,1.0,32.0,25.0,-14.5,-0.5,-122.0,80.1,7.0,15.0,3.5,2.0,-1,-0.028769390679540097,rejected
27704.0,5.0,0.647889,139467.0,6.0,0.709347,1.0,38.0,24.0,-15.0,-2.0,-123.0,77.5,8.0,17.0,40.5,2.0,-1,-0.031808412486533544,rejected
28236.0,5.0,0.572311,142994.0,6.0,0.907593,1.0,32.0,24.0,-14.0,0.5,-121.0,75.4,8.0,12.0,40.0,0.0,-1,-0.03483929024145571,rejected
29024.0,5.0,0.337944,145746.0,6.0,0.64223,1.0,32.0,24.0,-14.5,-1.0,-122.0,79.0,8.0,15.0,44.0,3.0,-1,-0.03347431970051473,rejected
29290.0,5.0,0.318734,148293.0,6.0,0.314808,2.0,23.0,25.0,-14.0,0.0,-122.0,84.1,5.0,16.0,48.5,0.0,-1,-0.03606678451256351,rejected
29689.0,5.0,0.503357,150365.0,6.0,0.143486,1.0,23.0,24.0,-17.5,-4.0,-126.0,85.6,8.0,17.0,50.0,4.0,-1,-0.07036775664860195,rejected
29955.0,5.0,0.59772,152849.0,6.0,0.069402,1.0,25.0,25.0,-16.5,-4.0,-125.0,86.0,8.0,16.0,22.5,0.0,-1,-0.057250007867938435,rejected
30211.0,5.0,0.574153,154841.0,6.0,0.024199,1.0,26.0,25.0,-16.0,-3.0,-124.0,86.0,8.0,15.0,50.0,4.0,-1,-0.06296182969790043,rejected
30477.0,5.0,0.655064,157754.0,6.0,0.008438,1.0,28.0,24.0,-14.0,-0.5,-122.0,84.4,8.0,15.0,48.0,0.0,-1,-0.03484542224881415,rejected
31414.0,5.0,0.525319,161708.0,6.0,0.444376,1.0,25.0,24.0,-15.0,-2.0,-123.0,85.6,8.0,15.0,12.5,,-1,-0.031895899223801205,rejected
31670.0,5.0,0.425508,164415.0,6.0,0.17216,1.0,28.0,24.0,-17.5,-5.0,-127.0,82.7,8.0,15.0,22.0,1.0,-1,-0.03975614257184801,rejected
31936.0,5.0,0.534662,166884.0,6.0,0.074378,1.0,31.0,24.0,-15.0,-2.0,-123.0,79.5,8.0,16.0,44.5,1.0,-1,-0.04178900653924733,rejected
33398.0,5.0,0.556543,175586.0,6.0,0.072494,1.0,25.0,25.0,-14.5,-1.5,-123.0,86.0,8.0,14.0,11.5,2.0,-1,-0.035063590361885666,rejected
33848.0,5.0,0.636148,181142.0,6.0,0.027508,1.0,29.0,25.0,-15.5,-3.0,-124.0,83.0,7.0,15.0,19.0,3.0,-1,-0.03284600823693873,rejected
34370.0,5.0,0.507377,186587.0,6.0,0.003344,1.0,30.0,25.0,-16.0,-3.5,-125.0,81.7,7.0,15.0,8.5,3.0,-1,-0.03591277575292395,rejected
34626.0,5.0,0.510975,189595.0,6.0,0.001166,1.0,29.0,25.0,-17.5,-6.0,-126.0,83.1,7.0,16.0,18.5,3.0,-1,-0.055005155656941196,rejected
34892.0,5.0,0.60389,192539.0,6.0,0.000407,1.0,28.0,24.0,-17.0,-5.5,-126.0,83.0,7.0,16.0,12.0,4.0,-1,-0.044621119891546934,rejected
35148.0,5.0,0.543501,195547.0,6.0,0.000142,1.0,29.0,25.0,-17.5,-6.0,-126.0,83.3,7.0,17.0,18.0,4.0,-1,-0.05149059234995812,rejected
35414.0,5.0,0.489151,198222.0,6.0,5.5e-05,1.0,29.0,25.0,-17.5,-5.5,-126.0,83.1,8.0,16.0,18.0,4.0,-1,-0.05373570782594239,rejected
35670.0,5.0,0.440236,200992.0,6.0,1.9e-05,1.0,29.0,24.0,-17.0,-5.0,-126.0,82.0,8.0,17.0,11.5,,-1,-0.0316143145204133,rejected
35936.0,5.0,0.396212,203968.0,6.0,7e-06,1.0,29.0,25.0,-17.5,-4.5,-127.0,83.7,8.0,16.0,19.0,,-1,-0.04232681385473758,rejected
37006.0,5.0,0.333839,211595.0,6.0,0.111614,1.0,27.0,24.0,-16.0,-4.0,-125.0,84.0,8.0,16.0,49.0,1.0,-1,-0.06488806294173999,rejected
37528.0,5.0,0.270409,216897.0,6.0,0.01357,1.0,29.0,25.0,-15.5,-2.5,-124.0,83.3,7.0,15.0,18.5,1.0,-1,-0.02860602511396726,rejected
38500.0,5.0,0.15886,226724.0,6.0,0.000223,1.0,29.0,24.0,-16.0,-3.0,-125.0,81.9,7.0,15.0,12.0,3.0,-1,-0.028615808362881134,rejected
39304.0,5.0,0.104228,230948.0,6.0,0.12703,1.0,38.0,24.0,-15.0,-2.5,-124.0,77.7,7.0,16.0,42.5,2.0,-1,-0.03659771792313793,rejected
39706.0,5.0,0.174425,232497.0,6.0,0.305071,2.0,31.0,24.0,-17.0,-5.0,-126.0,79.7,4.0,18.0,44.5,3.0,-1,-0.043912318307218756,rejected
40108.0,5.0,0.141284,235141.0,6.0,0.158691,1.0,29.0,25.0,-16.5,-4.0,-126.0,83.2,7.0,17.0,18.5,3.0,-1,-0.043024127946197366,rejected
40374.0,5.0,0.11444,237610.0,6.0,0.082332,1.0,32.0,24.0,-17.0,-4.5,-126.0,79.0,8.0,17.0,18.0,3.0,-1,-0.03386653309558729,rejected
40640.0,5.0,0.092697,239810.0,6.0,0.120227,1.0,31.0,25.0,-16.0,-3.5,-125.0,81.0,8.0,17.0,17.0,3.0,-1,-0.03006022551574028,rejected
43324.0,5.0,0.151048,254260.0,6.0,0.065389,1.0,29.0,24.0,-16.5,-4.5,-126.0,81.7,7.0,17.0,10.5,3.0,-1,-0.034475354878602205,rejected
43726.0,5.0,0.122349,256904.0,6.0,0.058666,2.0,30.0,25.0,-16.5,-4.5,-126.0,81.8,4.0,16.0,17.0,3.0,-1,-0.028398399898661886,rejected
44650.0,5.0,0.180273,261810.0,6.0,0.040466,2.0,30.0,24.0,-16.0,-3.0,-125.0,80.5,5.0,15.0,45.0,4.0,-1,-0.037779620878177766,rejected
44916.0,5.0,0.236021,264216.0,6.0,0.065677,1.0,30.0,25.0,-16.5,-4.5,-126.0,81.9,8.0,17.0,17.0,4.0,-1,-0.03661252729466291,rejected
45182.0,5.0,0.191177,266209.0,6.0,0.056234,1.0,32.0,25.0,-17.0,-4.5,-126.0,78.9,8.0,16.0,16.5,4.0,-1,-0.03428204355917408,rejected
45438.0,5.0,0.154854,268678.0,6.0,0.085217,1.0,29.0,25.0,-16.5,-4.5,-126.0,75.2,8.0,17.0,14.0,4.0,-1,-0.03375546539867691,rejected
47318.0,5.0,0.220676,275291.0,6.0,0.026022,2.0,28.0,24.0,-15.5,-2.5,-124.0,79.6,5.0,14.0,43.5,4.0,-1,-0.03286222764499813,rejected
47840.0,5.0,0.178748,277760.0,6.0,0.021987,2.0,31.0,25.0,-14.5,-1.5,-122.0,80.7,6.0,13.0,45.5,4.0,-1,-0.031400398856558875,rejected
48378.0,5.0,0.144785,279991.0,6.0,0.007667,2.0,30.0,24.0,-15.5,-2.5,-123.0,79.0,6.0,13.0,44.5,4.0,-1,-0.033135684443518554,rejected
49299.0,5.0,0.185494,287128.0,6.0,0.03846,2.0,28.0,24.0,-15.0,-1.5,-122.0,83.0,6.0,15.0,47.0,4.0,-1,-0.02911180623652254,rejected
59645.0,5.0,0.290003,332588.0,6.0,0.004132,2.0,27.0,24.0,-14.0,-0.5,-122.0,83.3,5.0,13.0,48.0,,-1,-0.03900163441486115,rejected
70636.0,5.0,0.376827,381991.0,6.0,0.856287,2.0,48.0,25.0,-14.0,0.0,-122.0,73.1,5.0,14.0,38.5,10.0,-1,-0.028672390306748508,rejected
74671.0,5.0,0.848818,400198.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,11.0,-1,-0.027844302800004495,rejected
75747.0,5.0,0.900809,401733.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,11.0,-1,-0.027844302800004495,rejected
80051.0,5.0,0.98162,421180.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,61.6,6.0,14.0,29.0,13.0,-1,-0.027928344537080707,rejected
83010.0,5.0,0.994232,436244.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,13.0,-1,-0.027928344537080707,rejected
83548.0,5.0,0.995328,436513.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,13.0,-1,-0.027928344537080707,rejected
84624.0,5.0,0.996935,439472.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.5,13.0,-1,-0.027928344537080707,rejected
85700.0,5.0,0.997989,442431.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,61.8,6.0,14.0,29.0,13.0,-1,-0.027928344537080707,rejected
86238.0,5.0,0.998371,444615.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,13.0,-1,-0.027928344537080707,rejected
87583.0,5.0,0.999038,446767.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,13.0,-1,-0.027928344537080707,rejected
88659.0,5.0,0.999369,449726.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.5,13.0,-1,-0.027928344537080707,rejected
96191.0,5.0,0.999967,474602.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.5,,-1,-0.027928344537080707,rejected
98881.0,5.0,0.999988,484619.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,61.9,6.0,14.0,29.5,4.0,-1,-0.0315771547550201,rejected
99957.0,5.0,0.999992,489858.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,4.0,-1,-0.03524686007529665,rejected
100495.0,5.0,0.999994,491472.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.5,4.0,-1,-0.03524686007529665,rejected
101302.0,5.0,0.999995,492674.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.0,4.0,-1,-0.037720414102871636,rejected
102109.0,5.0,0.999997,495428.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.029795924255872186,rejected
102378.0,5.0,0.999997,496536.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.030908396898375212,rejected
102647.0,5.0,0.999997,498150.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.030908396898375212,rejected
102916.0,5.0,0.999998,499226.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,4.0,4.0,-1,-0.027642357419594865,rejected
103185.0,5.0,0.999998,499495.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,29.5,4.0,-1,-0.042043764514577364,rejected
103454.0,5.0,0.999998,500571.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
103723.0,5.0,0.999998,501109.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
103992.0,5.0,0.999998,502454.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
104261.0,5.0,0.999999,503261.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,4.0,4.0,-1,-0.027642357419594865,rejected
104530.0,5.0,0.999999,504068.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
104799.0,5.0,0.999999,505144.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.0,4.0,-1,-0.03140033892758187,rejected
105068.0,5.0,0.999999,505951.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
105337.0,5.0,0.999999,506220.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
105606.0,5.0,0.999999,507866.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
105875.0,5.0,0.999999,508942.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
106144.0,5.0,0.999999,510018.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
106413.0,5.0,0.999999,510825.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
106682.0,5.0,0.999999,511901.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
106951.0,5.0,1.0,512708.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
107220.0,5.0,1.0,514053.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
107489.0,5.0,1.0,514892.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
108027.0,5.0,1.0,516538.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
108296.0,5.0,1.0,517915.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,2.5,4.0,-1,-0.03140033892758187,rejected
108565.0,5.0,1.0,519292.0,6.0,1.0,2.0,48.0,25.0,-14.0,0.0,-122.0,62.0,6.0,14.0,3.0,4.0,-1,-0.030926740155315047,rejected
108834.0,5.0,1.0,520099.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05068592846199338,rejected
108914.0,3.0,0.9,520906.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.050760166561068853,rejected
108994.0,3.0,0.91,521444.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.5,4.0,-1,-0.050760166561068853,rejected
109074.0,3.0,0.919,522251.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
109154.0,3.0,0.9271,523865.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
109234.0,3.0,0.93439,524403.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
109314.0,3.0,0.940951,525210.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.5,4.0,-1,-0.05060936695813312,rejected
109394.0,3.0,0.946856,526318.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.0,4.0,-1,-0.05060936695813312,rejected
109474.0,3.0,0.95217,527695.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.5,4.0,-1,-0.05060936695813312,rejected
109554.0,3.0,0.956953,528771.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.5,4.0,-1,-0.05060936695813312,rejected
109634.0,3.0,0.961258,529309.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.0,4.0,-1,-0.05060936695813312,rejected
109714.0,3.0,0.965132,530385.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
109794.0,3.0,0.968619,531192.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,5.0,4.0,-1,-0.047786125295644855,rejected
109874.0,3.0,0.971757,531730.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.0,4.0,-1,-0.05060936695813312,rejected
109954.0,3.0,0.974581,532806.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.5,4.0,-1,-0.05060936695813312,rejected
110034.0,3.0,0.977123,533344.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.5,4.0,-1,-0.05060936695813312,rejected
110114.0,3.0,0.979411,534420.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
110194.0,3.0,0.98147,535496.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
110274.0,3.0,0.983323,536604.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,3.0,4.0,-1,-0.05118101568165556,rejected
110354.0,3.0,0.984991,537680.0,6.0,1.0,1.0,48.0,25.0,-14.0,0.0,-122.0,62.0,3.0,14.0,2.5,4.0,-1,-0.05060936695813312,rejected
